ESCUELA DE PARVULOS LAS ABEJITAS;ANTOF;CALAMA;1;0;-22.477556230000000;-68.92974854000001;240
ESCUELA DE PARVULOS LLAMITO BLANCO;ANTOF;CALAMA;1;0;-22.438093190000000;-68.92285919000000;236
ESCUELA DIFERENCIAL LOA;ANTOF;CALAMA;1;0;-22.454135890000000;-68.91889954000000;190
ESCUELA BASICA 21 DE MAYO;ANTOF;CALAMA;1;0;-22.450781000000000;-68.93200700000000;680
ESCUELA BASICA REPUBLICA DE FRANCIA;ANTOF;CALAMA;1;0;-22.474831000000000;-68.93264800000000;643
ESCUELA PARVULARIA LAS ARDILLAS;ANTOF;CALAMA;1;0;-22.443290710000000;-68.92927551000000;193
ESCUELA BASICA PUKARA;ANTOF;CALAMA;1;1;-22.268030000000000;-68.63121800000000;21
ESCUELA DE PARVULOS LOS ENANITOS;ANTOF;CALAMA;1;0;-22.457965850000000;-68.93946837999999;278
ESCUELA DE PARVULOS PAPELUCHO;ANTOF;CALAMA;1;0;-22.446382520000000;-68.91606903000000;120
ESCUELA BASICA SENORA DE LA CANDELARIA;ANTOF;CALAMA;1;1;-22.337770000000000;-68.21224200000000;21
ESCUELA BASICA SAN JOSE;ANTOF;CALAMA;1;1;-22.278830000000000;-68.32240299999999;11
ESCUELA BASICA SAN ANDRES;ANTOF;CALAMA;1;1;-22.11495425;-68.31687474;0
ESCUELA BASICA SAN SANTIAGO;ANTOF;CALAMA;1;1;SIN INFO;SIN INFO;0
ESCUELA BASICA SAN FRANCISCO;ANTOF;CALAMA;1;1;-22.342751000000000;-68.65013900000000;105
COLEGIO ADVENTISTA DE CALAMA;ANTOF;CALAMA;2;0;-22.465719000000000;-68.92668900000000;1070
FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA;ANTOF;CALAMA;2;0;-22.461519000000000;-68.92767300000000;916
COLEGIO EJERCITO DE SALVACION;ANTOF;CALAMA;2;0;-22.459900000000000;-68.93065600000000;1191
INSTITUTO OBISPO SILVA LEZAETA;ANTOF;CALAMA;2;0;-22.469570000000000;-68.92652900000000;1793
COLEGIO CHUQUICAMATA;ANTOF;CALAMA;3;0;-22.478863000000000;-68.91212000000000;923
ESC. PARV. JESUS DE NAZARETH;ANTOF;CALAMA;3;0;-22.464136000000000;-68.92174000000000;53
ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;ANTOF;CALAMA;3;0;-22.451738000000000;-68.91319000000000;0
ESCUELA DE PARVULOS MICKEY MOUSE;ANTOF;CALAMA;2;0;-22.450636000000000;-68.93183999999999;206
ESCUELA DE PARVULOS LOS CONEJITOS;ANTOF;CALAMA;1;0;-22.458320620000000;-68.92401123000000;136
ESC. BASICA RURAL SAN ANTONIO DE PADUA;ANTOF;OLLAGÜE;1;1;-21.223881000000000;-68.25251000000000;48
ESCUELA BASICA SAN PEDRO DE ATACAMA;ANTOF;SAN PEDRO DE ATACAMA;1;0;-22.912609000000000;-68.19680800000000;992
COMPLEJO EDUCACIONAL TOCONAO;ANTOF;SAN PEDRO DE ATACAMA;1;1;-23.190170000000000;-68.00643200000000;300
ESCUELA BASICA CAMAR;ANTOF;SAN PEDRO DE ATACAMA;1;1;-22.910219000000000;-68.20143100000000;15
ESCUELA BASICA SOLOR;ANTOF;SAN PEDRO DE ATACAMA;1;1;-22.949030000000000;-68.18261000000000;26
ESCUELA BASICA SAN ROQUE;ANTOF;SAN PEDRO DE ATACAMA;1;1;-23.678690000000000;-68.07309700000000;23
ESCUELA BASICA ANDINA;ANTOF;SAN PEDRO DE ATACAMA;1;1;-22.908039000000000;-68.20150800000000;3
ESCUELA BASICA TALABRE;ANTOF;SAN PEDRO DE ATACAMA;1;1;-23.325275420000000;-67.83605957000000;8
ESCUELA BASICA SAN BARTOLOME;ANTOF;SAN PEDRO DE ATACAMA;1;1;-22.908430000000000;-68.19798299999999;36
LICEO INDUSTRIAL EULOGIO GORDO MONEO;ANTOF;ANTOFAGASTA;1;0;-23.613710000000000;-70.38282000000000;2057
LICEO COMERCIAL JERARDO MUNOZ CAMPOS;ANTOF;ANTOFAGASTA;1;0;-23.652700000000000;-70.39952900000000;1459
LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL;ANTOF;ANTOFAGASTA;1;0;-23.653274540000000;-70.39200592000000;9
LICEO TECNICO ANTOFAGASTA;ANTOF;ANTOFAGASTA;1;0;-23.650841000000000;-70.40194700000001;1297
LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;ANTOF;ANTOFAGASTA;1;0;-23.653629000000000;-70.39885700000001;1307
LICEO BICENTENARIO MARTA NAREA DIAZ;ANTOF;ANTOFAGASTA;1;0;-23.650129000000000;-70.40115400000001;1166
LICEO LA PORTADA;ANTOF;ANTOFAGASTA;1;0;-23.608770000000000;-70.38182100000000;865
LICEO DOMINGO HERRERA RIVERA;ANTOF;ANTOFAGASTA;1;0;-23.630810000000000;-70.38768000000000;1050
ESCUELA JAPON;ANTOF;ANTOFAGASTA;1;0;-23.626190000000000;-70.37999700000000;1054
ESCUELA ESPANA;ANTOF;ANTOFAGASTA;1;0;-23.619909000000000;-70.37806700000000;700
ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE;ANTOF;ANTOFAGASTA;1;0;-23.618601000000000;-70.38230100000000;1156
ESCUELA REPUBLICA DE ITALIA;ANTOF;ANTOFAGASTA;1;0;-23.627790000000000;-70.38593299999999;879
ESCUELA JOSE PAPIC RADNIC;ANTOF;ANTOFAGASTA;1;0;-23.595900000000000;-70.38126400000000;1285
ESCUELA PROFESORA LJUBICA DOMIC WUTH;ANTOF;ANTOFAGASTA;1;0;-23.652349000000000;-70.39980300000001;860
ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS;ANTOF;ANTOFAGASTA;1;0;-23.657921000000000;-70.39533200000000;615
